t,vs_fpm,vcas_kts,alt_ft,nz,alpha_deg,pstick,throttle
37.55,3152.4,192.879,7611.5,1.17574,8.15025,0,0.458093
37.5667,3152.35,192.869,7612.38,1.17572,8.15099,0,0.458093
37.5833,3152.3,192.858,7613.25,1.17571,8.15173,0,0.458093
37.6,3152.25,192.848,7614.13,1.17569,8.15246,0,0.458093
37.6167,3152.2,192.838,7615.01,1.17567,8.1532,0,0.458093
37.6333,3152.15,192.828,7615.88,1.17566,8.15393,0,0.458093
37.65,3152.1,192.817,7616.76,1.17564,8.15467,0,0.458093
37.6667,3152.05,192.807,7617.63,1.17563,8.15541,0,0.458093
37.6833,3152,192.797,7618.51,1.17561,8.15615,0,0.458093
37.7,3151.96,192.786,7619.38,1.1756,8.15688,0,0.458093
37.7167,3151.91,192.776,7620.26,1.17558,8.15762,0,0.458093
37.7333,3151.86,192.766,7621.13,1.17556,8.15836,0,0.458093
37.75,3151.81,192.756,7622.01,1.17555,8.1591,0,0.458093
37.7667,3151.76,192.745,7622.89,1.17553,8.15984,0,0.458093
37.7833,3151.71,192.735,7623.76,1.17552,8.16057,0,0.458093
37.8,3151.66,192.725,7624.64,1.1755,8.16131,0,0.458093
37.8167,3151.61,192.714,7625.51,1.17548,8.16205,0,0.458093
37.8333,3151.56,192.704,7626.39,1.17547,8.16279,0,0.458093
37.85,3151.51,192.694,7627.26,1.17545,8.16353,0,0.458093
37.8667,3151.47,192.684,7628.14,1.17544,8.16427,0,0.458093
37.8833,3151.42,192.673,7629.01,1.17542,8.16501,0,0.458093
37.9,3151.37,192.663,7629.89,1.17541,8.16575,0,0.458093
37.9167,3151.32,192.653,7630.76,1.17539,8.16649,0,0.458093
37.9333,3151.27,192.642,7631.64,1.17537,8.16723,0,0.458093
37.95,3151.22,192.632,7632.51,1.17536,8.16797,0,0.458093
37.9667,3151.17,192.622,7633.39,1.17534,8.16871,0,0.458093
37.9833,3151.12,192.611,7634.27,1.17533,8.16945,0,0.458093
38,3151.07,192.601,7635.14,1.17531,8.1702,0,0.458093
38.0167,3151.03,192.591,7636.02,1.17529,8.17094,0,0.458093
38.0333,3150.98,192.581,7636.89,1.17528,8.17168,0,0.458093
38.05,3150.93,192.57,7637.77,1.17526,8.17242,0,0.458093
38.0667,3150.88,192.56,7638.64,1.17525,8.17316,0,0.458093
38.0833,3150.83,192.55,7639.52,1.17523,8.17391,0,0.458093
38.1,3150.78,192.539,7640.39,1.17522,8.17465,0,0.458093
38.1167,3150.73,192.529,7641.27,1.1752,8.17539,0,0.458093
38.1333,3150.68,192.519,7642.14,1.17518,8.17614,0,0.458093
38.15,3150.63,192.508,7643.02,1.17517,8.17688,0,0.458093
38.1667,3150.58,192.498,7643.89,1.17515,8.17762,0,0.458093
38.1833,3150.54,192.488,7644.77,1.17514,8.17837,0,0.458093
38.2,3150.49,192.477,7645.64,1.17512,8.17911,0,0.458093
38.2167,3150.44,192.467,7646.52,1.1751,8.17985,0,0.458093
38.2333,3150.39,192.457,7647.39,1.17509,8.1806,0,0.458093
38.25,3150.34,192.446,7648.27,1.17507,8.18134,0,0.458093
38.2667,3150.29,192.436,7649.14,1.17506,8.18209,0,0.458093
38.2833,3150.24,192.426,7650.02,1.17504,8.18283,0,0.458093
38.3,3150.19,192.415,7650.89,1.17502,8.18358,0,0.458093
38.3167,3150.14,192.405,7651.77,1.17501,8.18433,0,0.458093
38.3333,3150.1,192.395,7652.64,1.17499,8.18507,0,0.458093
38.35,3150.05,192.384,7653.52,1.17498,8.18582,0,0.458093
38.3667,3150,192.374,7654.39,1.17496,8.18656,0,0.458093
38.3833,3149.95,192.364,7655.27,1.17495,8.18731,0,0.458093
38.4,3149.9,192.353,7656.14,1.17493,8.18806,0,0.458093
38.4167,3149.85,192.343,7657.02,1.17491,8.1888,0,0.458093
38.4333,3149.8,192.333,7657.89,1.1749,8.18955,0,0.458093
38.45,3149.75,192.322,7658.77,1.17488,8.1903,0,0.458093
38.4667,3149.7,192.312,7659.64,1.17487,8.19105,0,0.458093
38.4833,3149.65,192.302,7660.52,1.17485,8.19179,0,0.458093
38.5,3149.61,192.291,7661.39,1.17483,8.19254,0,0.458093
38.5167,3149.56,192.281,7662.27,1.17482,8.19329,0,0.458093
38.5333,3149.51,192.271,7663.14,1.1748,8.19404,0,0.458093
38.55,3149.46,192.26,7664.02,1.17479,8.19479,0,0.458093
38.5667,3149.41,192.25,7664.89,1.17477,8.19554,0,0.458093
38.5833,3149.36,192.24,7665.77,1.17475,8.19629,0,0.458093
38.6,3149.31,192.229,7666.64,1.17474,8.19703,0,0.458093
38.6167,3149.26,192.219,7667.52,1.17472,8.19778,0,0.458093
38.6333,3149.21,192.209,7668.39,1.17471,8.19853,0,0.458093
38.65,3149.16,192.198,7669.27,1.17469,8.19928,0,0.458093
38.6667,3149.11,192.188,7670.14,1.17468,8.20003,0,0.458093
38.6833,3149.07,192.177,7671.02,1.17466,8.20079,0,0.458093
38.7,3149.02,192.167,7671.89,1.17464,8.20154,0,0.458093
38.7167,3148.97,192.157,7672.77,1.17463,8.20229,0,0.458093
38.7333,3148.92,192.146,7673.64,1.17461,8.20304,0,0.458093
38.75,3148.87,192.136,7674.52,1.1746,8.20379,0,0.458093
38.7667,3148.82,192.126,7675.39,1.17458,8.20454,0,0.458093
38.7833,3148.77,192.115,7676.26,1.17456,8.20529,0,0.458093
38.8,3148.72,192.105,7677.14,1.17455,8.20604,0,0.458093
38.8167,3148.67,192.095,7678.01,1.17453,8.2068,0,0.458093
38.8333,3148.62,192.084,7678.89,1.17452,8.20755,0,0.458093
38.85,3148.58,192.074,7679.76,1.1745,8.2083,0,0.458093
38.8667,3148.53,192.063,7680.64,1.17448,8.20906,0,0.458093
38.8833,3148.48,192.053,7681.51,1.17447,8.20981,0,0.458093
38.9,3148.43,192.043,7682.39,1.17445,8.21056,0,0.458093
38.9167,3148.38,192.032,7683.26,1.17444,8.21132,0,0.458093
38.9333,3148.33,192.022,7684.14,1.17442,8.21207,0,0.458093
38.95,3148.28,192.011,7685.01,1.17441,8.21282,0,0.458093
38.9667,3148.23,192.001,7685.89,1.17439,8.21358,0,0.458093
38.9833,3148.18,191.991,7686.76,1.17437,8.21433,0,0.458093
39,3148.13,191.98,7687.63,1.17436,8.21509,0,0.458093
39.0167,3148.08,191.97,7688.51,1.17434,8.21584,0,0.458093
39.0333,3148.04,191.96,7689.38,1.17433,8.2166,0,0.458093
39.05,3147.99,191.949,7690.26,1.17431,8.21735,0,0.458093
39.0667,3147.94,191.939,7691.13,1.17429,8.21811,0,0.458093
39.0833,3147.89,191.928,7692.01,1.17428,8.21886,0,0.458093
39.1,3147.84,191.918,7692.88,1.17426,8.21962,0,0.458093
39.1167,3147.79,191.908,7693.76,1.17425,8.22038,0,0.458093
39.1333,3147.74,191.897,7694.63,1.17423,8.22113,0,0.458093
39.15,3147.69,191.887,7695.5,1.17421,8.22189,0,0.458093
39.1667,3147.64,191.876,7696.38,1.1742,8.22265,0,0.458093
39.1833,3147.59,191.866,7697.25,1.17418,8.2234,0,0.458093
39.2,3147.54,191.856,7698.13,1.17417,8.22416,0,0.458093
39.2167,3147.5,191.845,7699,1.17415,8.22492,0,0.458093
39.2333,3147.45,191.835,7699.88,1.17414,8.22568,0,0.458093
39.25,3147.4,191.824,7700.75,1.17412,8.22644,0,0.458093
39.2667,3147.35,191.814,7701.62,1.1741,8.22719,0,0.458093
39.2833,3147.3,191.803,7702.5,1.17409,8.22795,0,0.458093
39.3,3147.25,191.793,7703.37,1.17407,8.22871,0,0.458093
39.3167,3147.2,191.783,7704.25,1.17406,8.22947,0,0.458093
39.3333,3147.15,191.772,7705.12,1.17404,8.23023,0,0.458093
39.35,3147.1,191.762,7706,1.17402,8.23099,0,0.458093
39.3667,3147.05,191.751,7706.87,1.17401,8.23175,0,0.458093
39.3833,3147,191.741,7707.74,1.17399,8.23251,0,0.458093
39.4,3146.96,191.731,7708.62,1.17398,8.23327,0,0.458093
39.4167,3146.91,191.72,7709.49,1.17396,8.23403,0,0.458093
39.4333,3146.86,191.71,7710.37,1.17394,8.23479,0,0.458093
39.45,3146.81,191.699,7711.24,1.17393,8.23555,0,0.458093
39.4667,3146.76,191.689,7712.11,1.17391,8.23631,0,0.458093
39.4833,3146.71,191.678,7712.99,1.1739,8.23707,0,0.458093
39.5,3146.66,191.668,7713.86,1.17388,8.23784,0,0.458093
39.5167,3146.61,191.657,7714.74,1.17387,8.2386,0,0.458093
39.5333,3146.56,191.647,7715.61,1.17385,8.23936,0,0.458093
39.55,3146.51,191.637,7716.48,1.17383,8.24012,0,0.458093
39.5667,3146.46,191.626,7717.36,1.17382,8.24088,0,0.458093
39.5833,3146.42,191.616,7718.23,1.1738,8.24165,0,0.458093
39.6,3146.37,191.605,7719.11,1.17379,8.24241,0,0.458093
39.6167,3146.32,191.595,7719.98,1.17377,8.24317,0,0.458093
39.6333,3146.27,191.584,7720.85,1.17375,8.24394,0,0.458093
39.65,3146.22,191.574,7721.73,1.17374,8.2447,0,0.458093
39.6667,3146.17,191.564,7722.6,1.17372,8.24546,0,0.458093
39.6833,3146.12,191.553,7723.48,1.17371,8.24623,0,0.458093
39.7,3146.07,191.543,7724.35,1.17369,8.24699,0,0.458093
39.7167,3146.02,191.532,7725.22,1.17367,8.24776,0,0.458093
39.7333,3145.97,191.522,7726.1,1.17366,8.24852,0,0.458093
39.75,3145.92,191.511,7726.97,1.17364,8.24929,0,0.458093
39.7667,3145.88,191.501,7727.85,1.17363,8.25005,0,0.458093
39.7833,3145.83,191.49,7728.72,1.17361,8.25082,0,0.458093
39.8,3145.78,191.48,7729.59,1.17359,8.25158,0,0.458093
39.8167,3145.73,191.469,7730.47,1.17358,8.25235,0,0.458093
39.8333,3145.68,191.459,7731.34,1.17356,8.25311,0,0.458093
39.85,3145.63,191.448,7732.21,1.17355,8.25388,0,0.458093
39.8667,3145.58,191.438,7733.09,1.17353,8.25465,0,0.458093
39.8833,3145.53,191.428,7733.96,1.17352,8.25541,0,0.458093
39.9,3145.48,191.417,7734.84,1.1735,8.25618,0,0.458093
39.9167,3145.43,191.407,7735.71,1.17348,8.25695,0,0.458093
39.9333,3145.38,191.396,7736.58,1.17347,8.25772,0,0.458093
39.95,3145.33,191.386,7737.46,1.17345,8.25848,0,0.458093
39.9667,3145.29,191.375,7738.33,1.17344,8.25925,0,0.458093
39.9833,3145.24,191.365,7739.2,1.17342,8.26002,0,0.458093
40,3145.19,191.354,7740.08,1.1734,8.26079,0,0.458093
40.0167,3145.14,191.344,7740.95,1.17339,8.26156,0,0.458093
40.0333,3145.09,191.333,7741.83,1.17337,8.26233,0,0.458093
40.05,3145.04,191.323,7742.7,1.17336,8.2631,0,0.458093
40.0667,3144.99,191.312,7743.57,1.17334,8.26386,0,0.458093
40.0833,3144.94,191.302,7744.45,1.17332,8.26463,0,0.458093
40.1,3144.89,191.291,7745.32,1.17331,8.2654,0,0.458093
40.1167,3144.84,191.281,7746.19,1.17329,8.26617,0,0.458093
40.1333,3144.79,191.27,7747.07,1.17328,8.26694,0,0.458093
40.15,3144.74,191.26,7747.94,1.17326,8.26772,0,0.458093
40.1667,3144.7,191.249,7748.81,1.17324,8.26849,0,0.458093
40.1833,3144.65,191.239,7749.69,1.17323,8.26926,0,0.458093
40.2,3144.6,191.228,7750.56,1.17321,8.27003,0,0.458093
40.2167,3144.55,191.218,7751.43,1.1732,8.2708,0,0.458093
40.2333,3144.5,191.207,7752.31,1.17318,8.27157,0,0.458093
40.25,3144.45,191.197,7753.18,1.17316,8.27234,0,0.458093
40.2667,3144.4,191.186,7754.06,1.17315,8.27312,0,0.458093
40.2833,3144.35,191.176,7754.93,1.17313,8.27389,0,0.458093
40.3,3144.3,191.165,7755.8,1.17312,8.27466,0,0.458093
40.3167,3144.25,191.155,7756.68,1.1731,8.27543,0,0.458093
40.3333,3144.2,191.144,7757.55,1.17309,8.27621,0,0.458093
40.35,3144.15,191.134,7758.42,1.17307,8.27698,0,0.458093
40.3667,3144.11,191.123,7759.3,1.17305,8.27775,0,0.458093
40.3833,3144.06,191.113,7760.17,1.17304,8.27853,0,0.458093
40.4,3144.01,191.102,7761.04,1.17302,8.2793,0,0.458093
40.4167,3143.96,191.092,7761.92,1.17301,8.28007,0,0.458093
40.4333,3143.91,191.081,7762.79,1.17299,8.28085,0,0.458093
40.45,3143.86,191.071,7763.66,1.17297,8.28162,0,0.458093
40.4667,3143.81,191.06,7764.54,1.17296,8.2824,0,0.458093
40.4833,3143.76,191.05,7765.41,1.17294,8.28317,0,0.458093
40.5,3143.71,191.039,7766.28,1.17293,8.28395,0,0.458093
40.5167,3143.66,191.029,7767.16,1.17291,8.28473,0,0.458093
40.5333,3143.61,191.018,7768.03,1.17289,8.2855,0,0.458093
40.55,3143.56,191.008,7768.9,1.17288,8.28628,0,0.458093
40.5667,3143.52,190.997,7769.78,1.17286,8.28705,0,0.458093
40.5833,3143.47,190.987,7770.65,1.17285,8.28783,0,0.458093
40.6,3143.42,190.976,7771.52,1.17283,8.28861,0,0.458093
40.6167,3143.37,190.966,7772.39,1.17281,8.28938,0,0.458093
40.6333,3143.32,190.955,7773.27,1.1728,8.29016,0,0.458093
40.65,3143.27,190.945,7774.14,1.17278,8.29094,0,0.458093
40.6667,3143.22,190.934,7775.01,1.17277,8.29172,0,0.458093
40.6833,3143.17,190.923,7775.89,1.17275,8.29249,0,0.458093
40.7,3143.12,190.913,7776.76,1.17273,8.29327,0,0.458093
40.7167,3143.07,190.902,7777.63,1.17272,8.29405,0,0.458093
40.7333,3143.02,190.892,7778.51,1.1727,8.29483,0,0.458093
40.75,3142.97,190.881,7779.38,1.17269,8.29561,0,0.458093
40.7667,3142.92,190.871,7780.25,1.17267,8.29639,0,0.458093
40.7833,3142.88,190.86,7781.13,1.17266,8.29717,0,0.458093
40.8,3142.83,190.85,7782,1.17264,8.29795,0,0.458093
40.8167,3142.78,190.839,7782.87,1.17262,8.29873,0,0.458093
40.8333,3142.73,190.829,7783.74,1.17261,8.29951,0,0.458093
40.85,3142.68,190.818,7784.62,1.17259,8.30029,0,0.458093
40.8667,3142.63,190.807,7785.49,1.17258,8.30107,0,0.458093
40.8833,3142.58,190.797,7786.36,1.17256,8.30185,0,0.458093
40.9,3142.53,190.786,7787.24,1.17254,8.30263,0,0.458093
40.9167,3142.48,190.776,7788.11,1.17253,8.30341,0,0.458093
40.9333,3142.43,190.765,7788.98,1.17251,8.30419,0,0.458093
40.95,3142.38,190.755,7789.86,1.1725,8.30497,0,0.458093
40.9667,3142.33,190.744,7790.73,1.17248,8.30576,0,0.458093
40.9833,3142.28,190.734,7791.6,1.17246,8.30654,0,0.458093
41,3142.24,190.723,7792.47,1.17245,8.30732,0,0.458093
41.0167,3142.19,190.712,7793.35,1.17243,8.3081,0,0.458093
41.0333,3142.14,190.702,7794.22,1.17242,8.30889,0,0.458093
41.05,3142.09,190.691,7795.09,1.1724,8.30967,0,0.458093
41.0667,3142.04,190.681,7795.96,1.17238,8.31045,0,0.458093
41.0833,3141.99,190.67,7796.84,1.17237,8.31124,0,0.458093
41.1,3141.94,190.66,7797.71,1.17235,8.31202,0,0.458093
41.1167,3141.89,190.649,7798.58,1.17234,8.3128,0,0.458093
41.1333,3141.84,190.638,7799.46,1.17232,8.31359,0,0.458093
41.15,3141.79,190.628,7800.33,1.1723,8.31437,0,0.458093
41.1667,3141.74,190.617,7801.2,1.17229,8.31516,0,0.458093
41.1833,3141.69,190.607,7802.07,1.17227,8.31594,0,0.458093
41.2,3141.65,190.596,7802.95,1.17226,8.31673,0,0.458093
41.2167,3141.6,190.585,7803.82,1.17224,8.31751,0,0.458093
41.2333,3141.55,190.575,7804.69,1.17222,8.3183,0,0.458093
41.25,3141.5,190.564,7805.56,1.17221,8.31908,0,0.458093
41.2667,3141.45,190.554,7806.44,1.17219,8.31987,0,0.458093
41.2833,3141.4,190.543,7807.31,1.17218,8.32066,0,0.458093
41.3,3141.35,190.533,7808.18,1.17216,8.32144,0,0.458093
41.3167,3141.3,190.522,7809.06,1.17214,8.32223,0,0.458093
41.3333,3141.25,190.511,7809.93,1.17213,8.32302,0,0.458093
41.35,3141.2,190.501,7810.8,1.17211,8.32381,0,0.458093
41.3667,3141.15,190.49,7811.67,1.1721,8.32459,0,0.458093
41.3833,3141.1,190.48,7812.55,1.17208,8.32538,0,0.458093
41.4,3141.05,190.469,7813.42,1.17206,8.32617,0,0.458093
41.4167,3141.01,190.458,7814.29,1.17205,8.32696,0,0.458093
41.4333,3140.96,190.448,7815.16,1.17203,8.32775,0,0.458093
41.45,3140.91,190.437,7816.04,1.17202,8.32854,0,0.458093
41.4667,3140.86,190.427,7816.91,1.172,8.32932,0,0.458093
41.4833,3140.81,190.416,7817.78,1.17199,8.33011,0,0.458093
41.5,3140.76,190.405,7818.65,1.17197,8.3309,0,0.458093
41.5167,3140.71,190.395,7819.53,1.17195,8.33169,0,0.458093
41.5333,3140.66,190.384,7820.4,1.17194,8.33248,0,0.458093
41.55,3140.61,190.374,7821.27,1.17192,8.33327,0,0.458093
41.5667,3140.56,190.363,7822.14,1.17191,8.33406,0,0.458093
41.5833,3140.51,190.352,7823.01,1.17189,8.33485,0,0.458093
41.6,3140.46,190.342,7823.89,1.17187,8.33565,0,0.458093
41.6167,3140.41,190.331,7824.76,1.17186,8.33644,0,0.458093
41.6333,3140.37,190.32,7825.63,1.17184,8.33723,0,0.458093
41.65,3140.32,190.31,7826.5,1.17183,8.33802,0,0.458093
41.6667,3140.27,190.299,7827.38,1.17181,8.33881,0,0.458093
41.6833,3140.22,190.289,7828.25,1.17179,8.3396,0,0.458093
41.7,3140.17,190.278,7829.12,1.17178,8.3404,0,0.458093
41.7167,3140.12,190.267,7829.99,1.17176,8.34119,0,0.458093
41.7333,3140.07,190.257,7830.87,1.17175,8.34198,0,0.458093
41.75,3140.02,190.246,7831.74,1.17173,8.34278,0,0.458093
41.7667,3139.97,190.235,7832.61,1.17171,8.34357,0,0.458093
41.7833,3139.92,190.225,7833.48,1.1717,8.34436,0,0.458093
41.8,3139.87,190.214,7834.35,1.17168,8.34516,0,0.458093
41.8167,3139.82,190.204,7835.23,1.17167,8.34595,0,0.458093
41.8333,3139.77,190.193,7836.1,1.17165,8.34674,0,0.458093
41.85,3139.72,190.182,7836.97,1.17163,8.34754,0,0.458093
41.8667,3139.68,190.172,7837.84,1.17162,8.34833,0,0.458093
41.8833,3139.63,190.161,7838.72,1.1716,8.34913,0,0.458093
41.9,3139.58,190.15,7839.59,1.17159,8.34992,0,0.458093
41.9167,3139.53,190.14,7840.46,1.17157,8.35072,0,0.458093
41.9333,3139.48,190.129,7841.33,1.17155,8.35152,0,0.458093
41.95,3139.43,190.118,7842.2,1.17154,8.35231,0,0.458093
41.9667,3139.38,190.108,7843.08,1.17152,8.35311,0,0.458093
41.9833,3139.33,190.097,7843.95,1.17151,8.3539,0,0.458093
42,3139.28,190.086,7844.82,1.17149,8.3547,0,0.458093
42.0167,3139.23,190.076,7845.69,1.17147,8.3555,0,0.458093
42.0333,3139.18,190.065,7846.56,1.17146,8.3563,0,0.458093
42.05,3139.13,190.054,7847.44,1.17144,8.35709,0,0.458093
42.0667,3139.08,190.044,7848.31,1.17143,8.35789,0,0.458093
42.0833,3139.04,190.033,7849.18,1.17141,8.35869,0,0.458093
42.1,3138.99,190.022,7850.05,1.17139,8.35949,0,0.458093
42.1167,3138.94,190.012,7850.92,1.17138,8.36029,0,0.458093
42.1333,3138.89,190.001,7851.8,1.17136,8.36108,0,0.458093
42.15,3138.84,189.99,7852.67,1.17135,8.36188,0,0.458093
42.1667,3138.79,189.98,7853.54,1.17133,8.36268,0,0.458093
42.1833,3138.74,189.969,7854.41,1.17131,8.36348,0,0.458093
42.2,3138.69,189.958,7855.28,1.1713,8.36428,0,0.458093
42.2167,3138.64,189.948,7856.15,1.17128,8.36508,0,0.458093
42.2333,3138.59,189.937,7857.03,1.17127,8.36588,0,0.458093
42.25,3138.54,189.926,7857.9,1.17125,8.36668,0,0.458093
42.2667,3138.49,189.916,7858.77,1.17123,8.36748,0,0.458093
42.2833,3138.44,189.905,7859.64,1.17122,8.36828,0,0.458093
42.3,3138.39,189.894,7860.51,1.1712,8.36909,0,0.458093
42.3167,3138.35,189.884,7861.39,1.17119,8.36989,0,0.458093
42.3333,3138.3,189.873,7862.26,1.17117,8.37069,0,0.458093
42.35,3138.25,189.862,7863.13,1.17115,8.37149,0,0.458093
42.3667,3138.2,189.852,7864,1.17114,8.37229,0,0.458093
42.3833,3138.15,189.841,7864.87,1.17112,8.37309,0,0.458093
42.4,3138.1,189.83,7865.74,1.17111,8.3739,0,0.458093
42.4167,3138.05,189.82,7866.62,1.17109,8.3747,0,0.458093
42.4333,3138,189.809,7867.49,1.17107,8.3755,0,0.458093
42.45,3137.95,189.798,7868.36,1.17106,8.37631,0,0.458093
42.4667,3137.9,189.788,7869.23,1.17104,8.37711,0,0.458093
42.4833,3137.85,189.777,7870.1,1.17103,8.37791,0,0.458093
42.5,3137.8,189.766,7870.97,1.17101,8.37872,0,0.458093
42.5167,3137.75,189.755,7871.85,1.171,8.37952,0,0.458093
42.5333,3137.71,189.745,7872.72,1.17098,8.38033,0,0.458093
42.55,3137.66,189.734,7873.59,1.17096,8.38113,0,0.458093
42.5667,3137.61,189.723,7874.46,1.17095,8.38194,0,0.458093
42.5833,3137.56,189.713,7875.33,1.17093,8.38274,0,0.458093
42.6,3137.51,189.702,7876.2,1.17092,8.38355,0,0.458093
42.6167,3137.46,189.691,7877.07,1.1709,8.38435,0,0.458093
42.6333,3137.41,189.681,7877.95,1.17088,8.38516,0,0.458093
42.65,3137.36,189.67,7878.82,1.17087,8.38597,0,0.458093
42.6667,3137.31,189.659,7879.69,1.17085,8.38677,0,0.458093
42.6833,3137.26,189.648,7880.56,1.17084,8.38758,0,0.458093
42.7,3137.21,189.638,7881.43,1.17082,8.38839,0,0.458093
42.7167,3137.16,189.627,7882.3,1.1708,8.38919,0,0.458093
42.7333,3137.11,189.616,7883.18,1.17079,8.39,0,0.458093
42.75,3137.06,189.606,7884.05,1.17077,8.39081,0,0.458093
42.7667,3137.02,189.595,7884.92,1.17076,8.39162,0,0.458093
42.7833,3136.97,189.584,7885.79,1.17074,8.39243,0,0.458093
42.8,3136.92,189.573,7886.66,1.17072,8.39323,0,0.458093
42.8167,3136.87,189.563,7887.53,1.17071,8.39404,0,0.458093
42.8333,3136.82,189.552,7888.4,1.17069,8.39485,0,0.458093
42.85,3136.77,189.541,7889.27,1.17068,8.39566,0,0.458093
42.8667,3136.72,189.53,7890.15,1.17066,8.39647,0,0.458093
42.8833,3136.67,189.52,7891.02,1.17064,8.39728,0,0.458093
42.9,3136.62,189.509,7891.89,1.17063,8.39809,0,0.458093
42.9167,3136.57,189.498,7892.76,1.17061,8.3989,0,0.458093
42.9333,3136.52,189.488,7893.63,1.1706,8.39971,0,0.458093
42.95,3136.47,189.477,7894.5,1.17058,8.40052,0,0.458093
42.9667,3136.42,189.466,7895.37,1.17056,8.40133,0,0.458093
42.9833,3136.38,189.455,7896.24,1.17055,8.40214,0,0.458093
43,3136.33,189.445,7897.12,1.17053,8.40296,0,0.458093
43.0167,3136.28,189.434,7897.99,1.17052,8.40377,0,0.458093
43.0333,3136.23,189.423,7898.86,1.1705,8.40458,0,0.458093
43.05,3136.18,189.412,7899.73,1.17048,8.40539,0,0.458093
43.0667,3136.13,189.402,7900.6,1.17047,8.4062,0,0.458093
43.0833,3136.08,189.391,7901.47,1.17045,8.40702,0,0.458093
43.1,3136.03,189.38,7902.34,1.17044,8.40783,0,0.458093
43.1167,3135.98,189.369,7903.21,1.17042,8.40864,0,0.458093
43.1333,3135.93,189.359,7904.09,1.1704,8.40946,0,0.458093
43.15,3135.88,189.348,7904.96,1.17039,8.41027,0,0.458093
43.1667,3135.83,189.337,7905.83,1.17037,8.41108,0,0.458093
43.1833,3135.78,189.326,7906.7,1.17036,8.4119,0,0.458093
43.2,3135.73,189.316,7907.57,1.17034,8.41271,0,0.458093
43.2167,3135.69,189.305,7908.44,1.17032,8.41353,0,0.458093
43.2333,3135.64,189.294,7909.31,1.17031,8.41434,0,0.458093
43.25,3135.59,189.283,7910.18,1.17029,8.41516,0,0.458093
43.2667,3135.54,189.272,7911.05,1.17028,8.41597,0,0.458093
43.2833,3135.49,189.262,7911.92,1.17026,8.41679,0,0.458093
43.3,3135.44,189.251,7912.8,1.17024,8.41761,0,0.458093
43.3167,3135.39,189.24,7913.67,1.17023,8.41842,0,0.458093
43.3333,3135.34,189.229,7914.54,1.17021,8.41924,0,0.458093
43.35,3135.29,189.219,7915.41,1.1702,8.42005,0,0.458093
43.3667,3135.24,189.208,7916.28,1.17018,8.42087,0,0.458093
43.3833,3135.19,189.197,7917.15,1.17016,8.42169,0,0.458093
43.4,3135.14,189.186,7918.02,1.17015,8.42251,0,0.458093
43.4167,3135.09,189.176,7918.89,1.17013,8.42332,0,0.458093
43.4333,3135.04,189.165,7919.76,1.17012,8.42414,0,0.458093
43.45,3135,189.154,7920.63,1.1701,8.42496,0,0.458093
43.4667,3134.95,189.143,7921.5,1.17008,8.42578,0,0.458093
43.4833,3134.9,189.132,7922.38,1.17007,8.4266,0,0.458093
43.5,3134.85,189.122,7923.25,1.17005,8.42742,0,0.458093
43.5167,3134.8,189.111,7924.12,1.17004,8.42824,0,0.458093
43.5333,3134.75,189.1,7924.99,1.17002,8.42906,0,0.458093
43.55,3134.7,189.089,7925.86,1.17,8.42988,0,0.458093
43.5667,3134.65,189.078,7926.73,1.16999,8.4307,0,0.458093
43.5833,3134.6,189.068,7927.6,1.16997,8.43152,0,0.458093
43.6,3134.55,189.057,7928.47,1.16996,8.43234,0,0.458093
43.6167,3134.5,189.046,7929.34,1.16994,8.43316,0,0.458093
43.6333,3134.45,189.035,7930.21,1.16992,8.43398,0,0.458093
43.65,3134.4,189.024,7931.08,1.16991,8.4348,0,0.458093
43.6667,3134.36,189.014,7931.95,1.16989,8.43562,0,0.458093
43.6833,3134.31,189.003,7932.82,1.16988,8.43644,0,0.458093
43.7,3134.26,188.992,7933.69,1.16986,8.43726,0,0.458093
43.7167,3134.21,188.981,7934.57,1.16984,8.43809,0,0.458093
43.7333,3134.16,188.97,7935.44,1.16983,8.43891,0,0.458093
43.75,3134.11,188.96,7936.31,1.16981,8.43973,0,0.458093
43.7667,3134.06,188.949,7937.18,1.1698,8.44056,0,0.458093
43.7833,3134.01,188.938,7938.05,1.16978,8.44138,0,0.458093
43.8,3133.96,188.927,7938.92,1.16976,8.4422,0,0.458093
43.8167,3133.91,188.916,7939.79,1.16975,8.44303,0,0.458093
43.8333,3133.86,188.906,7940.66,1.16973,8.44385,0,0.458093
43.85,3133.81,188.895,7941.53,1.16972,8.44467,0,0.458093
43.8667,3133.76,188.884,7942.4,1.1697,8.4455,0,0.458093
43.8833,3133.71,188.873,7943.27,1.16968,8.44632,0,0.458093
43.9,3133.67,188.862,7944.14,1.16967,8.44715,0,0.458093
43.9167,3133.62,188.851,7945.01,1.16965,8.44797,0,0.458093
43.9333,3133.57,188.841,7945.88,1.16963,8.4488,0,0.458093
43.95,3133.52,188.83,7946.75,1.16962,8.44963,0,0.458093
43.9667,3133.47,188.819,7947.62,1.1696,8.45045,0,0.458093
43.9833,3133.42,188.808,7948.49,1.16959,8.45128,0,0.458093
44,3133.37,188.797,7949.36,1.16957,8.4521,0,0.458093
44.0167,3133.32,188.786,7950.23,1.16955,8.45293,0,0.458093
44.0333,3133.27,188.776,7951.1,1.16954,8.45376,0,0.458093
